Species,Latitude,Longitude
Chromolaena_odorata,10.0548273263,76.3282321393
Chromolaena_odorata,10.0570147382,76.3275015727
Chromolaena_odorata,11.9844410997,75.3637128997
Chromolaena_odorata,9.7904305556,76.3046611111
Chromolaena_odorata,9.4134773942,76.3498668373
Chromolaena_odorata,9.4134773942,76.3498668373
Chromolaena_odorata,9.6690777778,76.2953611111
Chromolaena_odorata,9.6690777778,76.2953611111
Chromolaena_odorata,9.9171083333,76.3194027778
Chromolaena_odorata,9.7904444444,76.3046638889
Chromolaena_odorata,9.8010722222,76.3039916667
Chromolaena_odorata,12.2165155926,75.16261518
Chromolaena_odorata,12.9654796,77.7184638
Chromolaena_odorata,12.2674922172,76.5988285527
Chromolaena_odorata,9.7451722222,76.289
Chromolaena_odorata,9.7906113738,76.3046696037
Chromolaena_odorata,9.7906113738,76.3046696037
Chromolaena_odorata,9.7906113738,76.3046696037
Chromolaena_odorata,10.7847808888,76.6522057727
Chromolaena_odorata,9.9187944444,76.3191166667
Chromolaena_odorata,10.0550939667,76.3282834333
Chromolaena_odorata,18.5834222222,73.7817916667
Chromolaena_odorata,9.7906113738,76.3046696037
Chromolaena_odorata,9.7905888889,76.3032722222
Chromolaena_odorata,9.9160638889,76.3185944444
Chromolaena_odorata,9.9160638889,76.3185944444
Chromolaena_odorata,9.91905,76.3188555556
Chromolaena_odorata,9.9161472222,76.3185722222
Chromolaena_odorata,9.7904222222,76.3046472222
Chromolaena_odorata,9.8156305556,76.2998666667
Chromolaena_odorata,12.6268916667,74.941015
Chromolaena_odorata,9.7906113738,76.3046696037
Chromolaena_odorata,11.6111521396,76.0433077484
Chromolaena_odorata,10.5606918333,76.2940673611
Chromolaena_odorata,10.5606918333,76.2940673611
Chromolaena_odorata,9.7906113738,76.3046696037
Chromolaena_odorata,11.5120563333,76.3067398056
Chromolaena_odorata,8.9147260203,77.3083248798
Chromolaena_odorata,11.3014299722,76.248491
Chromolaena_odorata,10.4454444224,76.2334278
Chromolaena_odorata,9.7904166667,76.3046555556
Chromolaena_odorata,9.7911861111,76.3044333333
Chromolaena_odorata,11.9864433333,75.3121466667
Chromolaena_odorata,9.7614198624,76.3537999615
Chromolaena_odorata,11.986635,75.312025
Chromolaena_odorata,12.5934066667,74.9786366667
Chromolaena_odorata,10.611172244,76.2079012021
Chromolaena_odorata,10.714012517,76.2899618312
Chromolaena_odorata,10.0612063009,76.3465281576
Chromolaena_odorata,9.7906113738,76.3046696037
Chromolaena_odorata,12.5934153,74.9791416
Chromolaena_odorata,9.5850879914,76.9660585039
Chromolaena_odorata,9.5850879914,76.9660585039
Chromolaena_odorata,10.533979704,76.2147917995
Chromolaena_odorata,11.2387075278,76.1965865833
Chromolaena_odorata,11.12993525,76.0024108611
Chromolaena_odorata,10.2775392619,76.8558384106
Chromolaena_odorata,10.2944797113,77.7709617659
Chromolaena_odorata,9.9187722222,76.3191138889
Chromolaena_odorata,10.6166219444,76.5677871667
Chromolaena_odorata,10.5084659834,76.6884920374
Chromolaena_odorata,12.1405124444,75.5170364167
Chromolaena_odorata,10.0517916667,76.3388194444
Chromolaena_odorata,12.593695,74.9786683333
Chromolaena_odorata,12.5937016667,74.9784633333
Chromolaena_odorata,11.2387075278,76.1965865833
Chromolaena_odorata,9.5057089722,76.5883869722
Chromolaena_odorata,10.5766688888,76.3812352717
Chromolaena_odorata,10.6949205278,76.6194305278
Chromolaena_odorata,10.5345634974,76.6790999472
Chromolaena_odorata,10.5305694056,76.6786422953
Chromolaena_odorata,10.5921027246,76.602332443
Chromolaena_odorata,9.9161805556,76.3186166667
Chromolaena_odorata,9.6091375278,76.5522537222
Chromolaena_odorata,12.2749128333,75.46705625
Chromolaena_odorata,12.5936483333,74.9786333333
Chromolaena_odorata,9.9188361111,76.3190222222
Chromolaena_odorata,9.7907305556,76.3042583333
Chromolaena_odorata,9.7908388889,76.3043111111
Chromolaena_odorata,9.7672111111,76.3573472222
Chromolaena_odorata,9.7648111111,76.3573611111
Chromolaena_odorata,10.858768,76.5170288
Chromolaena_odorata,9.7621416667,76.3548638889
Chromolaena_odorata,9.760775,76.3574111111
Chromolaena_odorata,9.7608805556,76.3572777778
Chromolaena_odorata,9.7614166667,76.3537777778
Chromolaena_odorata,9.7906611111,76.3042444444
Chromolaena_odorata,12.2572150997,77.1728959997
Chromolaena_odorata,12.5912133333,74.9791816667
Chromolaena_odorata,9.7904083333,76.3046555556
Chromolaena_odorata,9.7905666667,76.3045111111
Chromolaena_odorata,9.7904027778,76.3046555556
Chromolaena_odorata,12.5937233333,74.9784816667
Chromolaena_odorata,13.5659283333,75.1279833333
Chromolaena_odorata,13.5669033333,75.1335361667
Chromolaena_odorata,13.5671133333,75.1344388333
Chromolaena_odorata,13.5672833333,75.1344833333
Chromolaena_odorata,13.567995,75.1355138333
Chromolaena_odorata,13.56782,75.1357028333
Chromolaena_odorata,11.554325,76.04108
Chromolaena_odorata,12.59459,74.9796816667
Chromolaena_odorata,8.8702498216,76.601394305
Chromolaena_odorata,9.7904138889,76.30465
Chromolaena_odorata,9.7904166667,76.3046444444
Chromolaena_odorata,9.7904166667,76.3046444444
Chromolaena_odorata,9.7907333333,76.3044416667
Chromolaena_odorata,9.6262861111,76.8794805556
Chromolaena_odorata,9.6226805556,76.8830833333
Chromolaena_odorata,10.1298125,76.6870625
Chromolaena_odorata,12.4310958199,75.0337870885
Chromolaena_odorata,12.4107707944,75.0456445478
Chromolaena_odorata,12.4214083333,75.363095
Chromolaena_odorata,9.8764172513,76.7267318154
Chromolaena_odorata,18.663391,73.7621939722
Chromolaena_odorata,9.7504972222,76.3530555556
Chromolaena_odorata,18.4134139722,73.6895489722
Chromolaena_odorata,10.9325009414,76.9893151894
Chromolaena_odorata,18.5206832778,73.8153533889
Chromolaena_odorata,18.4867229444,73.8046111944
Chromolaena_odorata,12.8821822,77.5878488
Chromolaena_odorata,12.9762250739,77.6438273062
Chromolaena_odorata,10.98625,76.9071966667
Chromolaena_odorata,13.0616617485,77.7683781617
Chromolaena_odorata,13.0631069467,77.768547338
Chromolaena_odorata,9.7906113738,76.3046696037
Chromolaena_odorata,9.7906113738,76.3046696037
Chromolaena_odorata,11.04701775,76.93681547
Chromolaena_odorata,11.029061,76.9055489722
Chromolaena_odorata,9.7905472222,76.3033472222
Chromolaena_odorata,14.80537268,74.18991767
Chromolaena_odorata,10.446265,76.8103739
Chromolaena_odorata,10.8473351997,76.723471
Chromolaena_odorata,10.9998214997,76.8776809997
Chromolaena_odorata,10.9756142,76.8871708
Chromolaena_odorata,9.7900027778,76.3034777778
Chromolaena_odorata,12.9206072,77.4415806
Chromolaena_odorata,12.9206072,77.4415806
Chromolaena_odorata,12.9206072,77.4415806
Chromolaena_odorata,9.7904111111,76.3046527778
Chromolaena_odorata,9.7904111111,76.3046527778
Chromolaena_odorata,9.7905444444,76.303675
Chromolaena_odorata,10.5503083333,76.6195388889
Chromolaena_odorata,10.6576361111,76.4825138889
Chromolaena_odorata,9.7904055556,76.3046583333
Chromolaena_odorata,12.1675908173,76.6061549027
Chromolaena_odorata,12.5937166667,74.9785383333
Chromolaena_odorata,9.5761932671,76.584068304
Chromolaena_odorata,9.5753923308,76.5833851272
Chromolaena_odorata,9.5691974215,76.4202731271
Chromolaena_odorata,8.984628,76.76497
Chromolaena_odorata,11.255656,75.835839
Chromolaena_odorata,8.8687763463,76.602252612
Chromolaena_odorata,11.6140690497,76.0753920302
Chromolaena_odorata,11.2488351309,75.779055208
Chromolaena_odorata,10.5304988649,76.3479742035
Chromolaena_odorata,19.2337647821,72.9445802048
Chromolaena_odorata,15.4686164997,74.0828786997
Chromolaena_odorata,15.4285557,73.8913495997
Chromolaena_odorata,16.2597483728,73.7202864513
Chromolaena_odorata,9.7905694444,76.3036666667
Chromolaena_odorata,10.0305328333,76.8766021667
Chromolaena_odorata,9.5803356111,76.9774475
Chromolaena_odorata,10.5075168611,76.2669753889
Chromolaena_odorata,9.5851056257,76.9659823416
Chromolaena_odorata,10.909895831,76.0485779867
Chromolaena_odorata,11.6436471667,76.3533553889
Chromolaena_odorata,11.6033630278,76.3683929167
Chromolaena_odorata,11.5942916667,76.0694656111
Chromolaena_odorata,12.5547124316,75.0315892696
Chromolaena_odorata,15.3362716667,74.2444166667
Chromolaena_odorata,15.3929635177,73.863854371
Chromolaena_odorata,19.2309679346,73.112029843
Chromolaena_odorata,11.5525684997,76.0839516
Chromolaena_odorata,11.5517459722,76.105005
Chromolaena_odorata,10.2914571667,76.87371825
Chromolaena_odorata,10.2914571667,76.87371825
Chromolaena_odorata,10.2914571667,76.87371825
Chromolaena_odorata,10.4353246667,76.2399825833
Chromolaena_odorata,9.791075,76.3042944444
Chromolaena_odorata,12.8416095911,77.775246352
Chromolaena_odorata,9.5343559945,77.3712359369
Chromolaena_odorata,9.7904222222,76.3035361111
Chromolaena_odorata,9.7904222222,76.3035361111
Chromolaena_odorata,15.3315600934,73.9014234021
Chromolaena_odorata,11.4251050833,76.3827972222
Chromolaena_odorata,11.3926448611,76.3555908056
Chromolaena_odorata,14.7341966667,74.7577366667
Chromolaena_odorata,9.4952333333,77.3579083333
Chromolaena_odorata,9.4951972222,77.3578611111
Chromolaena_odorata,10.5310554444,76.3544998056
Chromolaena_odorata,9.8924017195,76.3285791501
Chromolaena_odorata,9.5112894358,77.117235437
Chromolaena_odorata,9.4294048327,77.1599459276
Chromolaena_odorata,9.4461669722,77.1538314722
Chromolaena_odorata,9.6995805556,77.4513333333
Chromolaena_odorata,9.6995805556,77.4513333333
Chromolaena_odorata,19.1630743,72.8921276
Chromolaena_odorata,19.115,72.8997222
Chromolaena_odorata,9.3554165,77.1556203889
Chromolaena_odorata,14.7375305556,74.7566888889
Chromolaena_odorata,10.31659371,76.89561352
Chromolaena_odorata,14.8377789517,74.1653095186
Chromolaena_odorata,14.8377251517,74.1651462391
Chromolaena_odorata,9.7906113738,76.3046696037
Chromolaena_odorata,9.8043555556,76.3209527778
Chromolaena_odorata,9.7905444444,76.303375
Chromolaena_odorata,11.3926588838,75.8216188475
Chromolaena_odorata,12.5547124316,75.0315892696
Chromolaena_odorata,15.0586445486,73.9705687937
Chromolaena_odorata,12.7731681012,77.6106509194
Chromolaena_odorata,12.5736166667,75.0963616667
Chromolaena_odorata,15.1718063146,75.2755971998
Chromolaena_odorata,10.1538138889,76.3422583333
Chromolaena_odorata,19.2198883417,73.0183614045
Chromolaena_odorata,15.3314599,74.3678807
Chromolaena_odorata,18.6828503725,72.9942195117
Chromolaena_odorata,10.1222215997,76.5459680997
Chromolaena_odorata,10.0288419722,76.3844070278
Chromolaena_odorata,15.4002465158,73.8199197873
Chromolaena_odorata,11.3145170664,77.6601970196
Chromolaena_odorata,18.3602777778,73.8927777778
Chromolaena_odorata,15.2443751145,73.9389035851
Chromolaena_odorata,12.2418067174,76.7353177088
Chromolaena_odorata,15.2676472222,73.9402777778
Chromolaena_odorata,9.4259898639,77.1609276161
Chromolaena_odorata,9.3172826667,77.0838165278
Chromolaena_odorata,9.8501398875,76.9504851848
Chromolaena_odorata,10.3537328764,77.2095108032
Chromolaena_odorata,18.4742791741,73.469424136
Chromolaena_odorata,11.0923317159,76.7840433866
Chromolaena_odorata,9.8448763087,76.9550311938
Chromolaena_odorata,13.5076093997,75.0970513997
Chromolaena_odorata,9.7975194444,76.3498666667
Chromolaena_odorata,9.7975194444,76.3498666667
Chromolaena_odorata,9.7900055556,76.3056083333
Chromolaena_odorata,12.5984858524,77.9469174519
Chromolaena_odorata,9.7905277778,76.3037361111
Chromolaena_odorata,9.4634427778,76.8352126944
Chromolaena_odorata,18.8346672846,73.0897775665
Chromolaena_odorata,18.6750675,73.7458016
Chromolaena_odorata,19.8198386,73.7189829806
Chromolaena_odorata,12.8115541581,77.5661309436
Chromolaena_odorata,12.8444366667,77.72097
Chromolaena_odorata,16.1137046667,73.696846
Chromolaena_odorata,15.8410698656,73.6777768505
Chromolaena_odorata,11.9229416667,75.7940816667
Chromolaena_odorata,11.923,75.79401
Chromolaena_odorata,11.9244558648,75.7931063669
Chromolaena_odorata,15.1806404356,74.5345055479
Chromolaena_odorata,18.5552468061,73.8216397539
Chromolaena_odorata,12.173542,75.4221801667
Chromolaena_odorata,18.6166648611,73.9045638889
Chromolaena_odorata,11.5354422,76.0258659997
Chromolaena_odorata,15.5868944444,74.7901388889
Chromolaena_odorata,19.1586955556,72.9886838889
Chromolaena_odorata,19.1446696589,72.9639678821
Chromolaena_odorata,12.0323719044,75.2566564456
Chromolaena_odorata,12.00912,75.592997
Chromolaena_odorata,12.0099416667,75.5917916667
Chromolaena_odorata,12.0115966667,75.591125
Chromolaena_odorata,12.008725,75.5928733333
Chromolaena_odorata,12.0088472222,75.5940551667
Chromolaena_odorata,12.0919866389,75.2490234167
Chromolaena_odorata,13.0553333889,77.4904047778
Chromolaena_odorata,9.7903583333,76.3046916667
Chromolaena_odorata,11.3561683333,76.1069116667
Chromolaena_odorata,8.42251604,77.601531744
Chromolaena_odorata,12.742535,77.7914633333
Chromolaena_odorata,11.0166111449,76.3513048366
Chromolaena_odorata,12.0659983333,75.2126066667
Chromolaena_odorata,10.7655504919,76.4055042063
Chromolaena_odorata,15.7091994024,74.3772754446
Chromolaena_odorata,9.9624090578,76.5854851529
Chromolaena_odorata,9.7906113738,76.3046696037
Chromolaena_odorata,11.0927637751,77.352004983
Chromolaena_odorata,12.9055362,77.5238192
Chromolaena_odorata,13.1721226944,77.5965060833
Chromolaena_odorata,18.4607416247,73.7856170859
Chromolaena_odorata,15.1068534101,73.9254274964
Chromolaena_odorata,9.61309819,76.32249323
Chromolaena_odorata,9.318761,76.425606
Chromolaena_odorata,9.7638699332,76.3544001058
Chromolaena_odorata,9.79048,76.303576
Chromolaena_odorata,8.5484628611,77.0033950556
Chromolaena_odorata,9.6741363,76.3400963
Chromolaena_odorata,9.6741363,76.3400963
Chromolaena_odorata,9.79066,76.304544
Chromolaena_odorata,12.9655233073,77.7184636518
Chromolaena_odorata,9.771205,77.0748729444
Chromolaena_odorata,9.6619533333,76.3438
Chromolaena_odorata,15.6046375,73.7369631
Chromolaena_odorata,12.959889,74.84721
Chromolaena_odorata,12.959255,74.854884
Chromolaena_odorata,19.2428347222,72.9962369444
Chromolaena_odorata,18.5537586111,73.7870635833
Chromolaena_odorata,9.4998799,76.3285661
Chromolaena_odorata,10.2448138889,76.25205
Chromolaena_odorata,11.3561683333,76.1069116667
Chromolaena_odorata,8.8703028251,76.6019092893
Chromolaena_odorata,15.5977668916,73.8375944178
Chromolaena_odorata,9.4148619,76.6788091
Chromolaena_odorata,9.4148619,76.6788091
Chromolaena_odorata,9.5723632194,76.5800655048
Chromolaena_odorata,9.5723632194,76.5800655048
Chromolaena_odorata,9.5723632194,76.5800655048
Chromolaena_odorata,9.7904579722,76.3034909722
Chromolaena_odorata,10.1656970833,76.3844451667
Chromolaena_odorata,13.2134099515,77.7315375128
Chromolaena_odorata,10.65274477,76.05393239
Chromolaena_odorata,10.6494943,76.0513387
Chromolaena_odorata,9.5597365849,76.7960432623
Chromolaena_odorata,19.2275157778,73.3382627778
Chromolaena_odorata,16.0672805556,73.6115277778
Chromolaena_odorata,16.0518722222,73.6181861111
Chromolaena_odorata,12.9150945315,77.4696979879
Chromolaena_odorata,9.9490885204,76.3533899188
Chromolaena_odorata,9.0108477055,76.6611233252
Chromolaena_odorata,9.0122888301,76.6645565344
Chromolaena_odorata,11.0168445,76.9558321
Chromolaena_odorata,8.4433178666,76.9843661785
Chromolaena_odorata,19.7140448545,72.9670842737
Chromolaena_odorata,18.4141146868,74.0484773552
Chromolaena_odorata,18.2895609144,73.1358793752
Chromolaena_odorata,15.009098,74.02945
Chromolaena_odorata,12.2626994217,76.5676205815
Chromolaena_odorata,11.1997390073,76.2636912335
Chromolaena_odorata,10.5302944947,76.3473184034
Chromolaena_odorata,9.2528277778,76.4964916667
Chromolaena_odorata,8.9692916667,76.6903333333
Chromolaena_odorata,8.9693583333,76.6905138889
Chromolaena_odorata,8.9692861111,76.6904472222
Chromolaena_odorata,9.5710148713,76.5867591101
Chromolaena_odorata,9.5697559069,76.5867269309
Chromolaena_odorata,9.5739770932,76.5853428822
Chromolaena_odorata,12.78786667,77.51117
Chromolaena_odorata,15.5865098484,73.7474719599
Chromolaena_odorata,12.9150945315,77.4696979879
Chromolaena_odorata,12.5701611111,77.4556305556
Chromolaena_odorata,18.4917230213,73.7990967929
Chromolaena_odorata,15.5880048943,73.7469051931
Chromolaena_odorata,18.73739744,72.91608769
Chromolaena_odorata,13.3800328871,74.6731075652
Chromolaena_odorata,12.8392458903,77.7387683062
Chromolaena_odorata,12.9240608,76.782702
Chromolaena_odorata,18.1420652997,73.7912155
Chromolaena_odorata,12.9396,77.5090416667
Chromolaena_odorata,20.0126914722,73.7696533056
Chromolaena_odorata,11.2801361111,75.7865694444
Chromolaena_odorata,12.8916822242,77.467774339
Chromolaena_odorata,11.2560944444,75.8349138889
Chromolaena_odorata,18.52486557,72.94684033
Chromolaena_odorata,18.1408034537,73.7905264646
Chromolaena_odorata,18.1408034537,73.7905264646
Chromolaena_odorata,18.1408034537,73.7905264646
Chromolaena_odorata,18.2376273194,73.444538936
Chromolaena_odorata,12.3821495,77.7414990997
Chromolaena_odorata,18.73497528,72.91423306
Chromolaena_odorata,18.1408034537,73.7905264646
Chromolaena_odorata,18.5092334747,73.7631988525
Chromolaena_odorata,18.73254349,72.91122338
Chromolaena_odorata,12.9196393,77.4367887
Chromolaena_odorata,10.43823554,76.2339997
Chromolaena_odorata,10.41617807,76.29468797
Chromolaena_odorata,10.4176169482,76.2296766043
Chromolaena_odorata,13.0843184,77.5416555
Chromolaena_odorata,10.5337724316,76.3432611153
Chromolaena_odorata,8.9531490496,76.6520377994
Chromolaena_odorata,10.8667324,76.0536416
Chromolaena_odorata,10.8667322,76.053642
Chromolaena_odorata,10.8675839126,76.05044581
Chromolaena_odorata,10.2276988422,76.1971220747
Chromolaena_odorata,10.6798271182,76.6491809115
Chromolaena_odorata,10.6798271182,76.6491809115
Chromolaena_odorata,10.6798271182,76.6491809115
Chromolaena_odorata,10.6798271182,76.6491809115
Chromolaena_odorata,10.6798271182,76.6491809115
Chromolaena_odorata,10.6798271182,76.6491809115
Chromolaena_odorata,10.7153753472,76.8317323923
Chromolaena_odorata,10.7168360358,76.8138889968
Chromolaena_odorata,10.7196200216,76.8240646273
Chromolaena_odorata,8.524041076,76.9185920432
Chromolaena_odorata,10.1438719695,76.6185480729
Chromolaena_odorata,13.122292,77.581617
Chromolaena_odorata,13.122076,77.581818
Chromolaena_odorata,11.1936197305,75.8311313018
Chromolaena_odorata,10.4353246667,76.2399825833
Chromolaena_odorata,13.0798606553,77.575537815
Chromolaena_odorata,13.0798606553,77.575537815
Chromolaena_odorata,8.6533837817,76.7805384099
Chromolaena_odorata,8.6446903,77.0225911997
Chromolaena_odorata,8.6467772,77.0249938
Chromolaena_odorata,8.6533837817,76.7805384099
Chromolaena_odorata,8.6533837817,76.7805384099
Chromolaena_odorata,8.6533837817,76.7805384099
Chromolaena_odorata,8.6533837817,76.7805384099
Chromolaena_odorata,8.6533837817,76.7805384099
Chromolaena_odorata,10.8676309722,76.5093789722
Chromolaena_odorata,8.6494589486,77.0261972398
Chromolaena_odorata,8.7490202084,76.7403253913
Chromolaena_odorata,8.5193858,76.9187725
Chromolaena_odorata,8.5193858,76.9187725
Chromolaena_odorata,8.5193858,76.9187725
Chromolaena_odorata,8.9505379296,76.6508448869
Chromolaena_odorata,8.9540942678,76.6518899426
Chromolaena_odorata,11.304071,75.803065
Chromolaena_odorata,10.2452079722,76.1771679722
Chromolaena_odorata,11.3037659722,75.802728
Chromolaena_odorata,11.3042789722,75.803071
Chromolaena_odorata,10.7497424862,76.3786036894
Chromolaena_odorata,8.956635,76.649201
Chromolaena_odorata,11.30277,75.798039
Chromolaena_odorata,9.3310138889,76.9711194444
Chromolaena_odorata,11.303601,75.8054659722
Chromolaena_odorata,11.300539,75.8045469722
Chromolaena_odorata,8.8157222222,76.6511722222
Chromolaena_odorata,8.8912133713,76.6062011942
Chromolaena_odorata,11.3043329722,75.802936
Chromolaena_odorata,10.5332865276,76.3433245942
Chromolaena_odorata,12.9781398773,77.490196228
Chromolaena_odorata,11.1304196822,76.3098405674
Chromolaena_odorata,11.1304196822,76.3098405674
Chromolaena_odorata,9.3382888889,76.9094583333
Chromolaena_odorata,11.1304196822,76.3098405674
Chromolaena_odorata,9.4142809771,76.9618821279
Chromolaena_odorata,10.8771915278,76.0665664444
Chromolaena_odorata,12.2609374206,76.5916724423
Chromolaena_odorata,10.8669182751,76.0538414028
Chromolaena_odorata,10.2328519722,76.188394
Chromolaena_odorata,10.2440189722,76.177968
Chromolaena_odorata,12.2841660919,75.1602206379
Chromolaena_odorata,11.0960521667,76.2354202222
Chromolaena_odorata,11.1298007778,76.3078231667
Chromolaena_odorata,12.7121864,77.8787848997
Chromolaena_odorata,12.2600529819,76.7732421393
Chromolaena_odorata,15.23299632,73.97279423
Chromolaena_odorata,16.2209164414,74.7489644575
Chromolaena_odorata,8.87005,76.6014222222
Chromolaena_odorata,8.87005,76.6014138889
Chromolaena_odorata,9.5766416667,76.5843416667
Chromolaena_odorata,11.0986802973,76.8863833993
Chromolaena_odorata,11.2463149501,76.788715736
Chromolaena_odorata,11.214819714,76.7332050968
Chromolaena_odorata,11.214819714,76.7332050968
Chromolaena_odorata,12.2840540527,75.1605596021
Chromolaena_odorata,9.5605401993,76.5417327881
Chromolaena_odorata,10.3021914753,76.4273843542
Chromolaena_odorata,12.1009720187,75.244276649
Chromolaena_odorata,12.2841660919,75.1602206379
Chromolaena_odorata,18.494367,73.7988071997
Chromolaena_odorata,18.6115916667,72.89605
Chromolaena_odorata,12.9449520049,77.6779194318
Chromolaena_odorata,12.9451238,77.6779661
Chromolaena_odorata,12.269372,76.611978
Chromolaena_odorata,10.609569738,76.196801886
Chromolaena_odorata,10.6096296111,76.1975021111
Chromolaena_odorata,10.6160732286,76.1928489804
Chromolaena_odorata,10.4013782,76.2998609
Chromolaena_odorata,11.827275144,75.5520553497
Chromolaena_odorata,10.7767290604,76.3759372383
Chromolaena_odorata,12.0827064,75.2624898
Chromolaena_odorata,15.4451758436,73.9667188775
Chromolaena_odorata,8.5507573889,77.0057830556
Chromolaena_odorata,9.5585222222,76.7933916667
Chromolaena_odorata,9.6110722222,76.9690805556
Chromolaena_odorata,11.304107,75.802937
Chromolaena_odorata,8.42941,76.97614
Chromolaena_odorata,11.7668027943,76.31145861
Chromolaena_odorata,19.14864559,72.96280111
Chromolaena_odorata,10.8899716667,76.080855
Chromolaena_odorata,8.1640066748,77.3872299492
Chromolaena_odorata,12.90521309,77.68123867
Chromolaena_odorata,18.5246312,73.8071513
Chromolaena_odorata,13.1925536944,77.56013375
Chromolaena_odorata,13.0800713423,77.5785150379
Chromolaena_odorata,17.2332283333,73.3238525222
Chromolaena_odorata,10.2440856438,76.4186396822
Chromolaena_odorata,19.2371371101,72.997756917
Chromolaena_odorata,12.2841929551,75.1603842527
Chromolaena_odorata,12.2503616667,75.2762783333
Chromolaena_odorata,13.2105690833,77.4502973889
Chromolaena_odorata,15.6863937,73.7281692
Chromolaena_odorata,8.5241391,76.9366376
Chromolaena_odorata,12.8571865,77.508911
Chromolaena_odorata,19.029696,73.0348089722
Chromolaena_odorata,11.0168244417,76.9558318332
Chromolaena_odorata,12.7479872,75.2037589
Chromolaena_odorata,12.8740759,77.5271092
Chromolaena_odorata,12.9230407532,77.5829155371
Chromolaena_odorata,10.4450979167,76.2121505556
Chromolaena_odorata,12.8818436,77.5271645
Chromolaena_odorata,8.8378527778,76.7076
Chromolaena_odorata,10.7475472814,76.4674023215
Chromolaena_odorata,15.3000963268,73.9304677024
Chromolaena_odorata,11.13436125,76.30927275
Chromolaena_odorata,11.2250990833,76.7444165833
Chromolaena_odorata,11.6408122955,75.7898712158
Chromolaena_odorata,12.0615841944,75.4561388889
Chromolaena_odorata,10.1803039722,76.3966329722
Chromolaena_odorata,10.5276314061,76.214434728
Chromolaena_odorata,9.853338493,76.4158126339
Chromolaena_odorata,8.8241859862,76.8948705867
Chromolaena_odorata,10.7496671667,76.3781661944
Chromolaena_odorata,19.4110734367,72.9017311795
Chromolaena_odorata,10.5327199722,76.3454579722
Chromolaena_odorata,10.5274419722,76.3510131667
Chromolaena_odorata,11.9516338,76.0594973
Chromolaena_odorata,12.0719510156,75.2284687757
Chromolaena_odorata,12.0879475679,75.1793444529
Chromolaena_odorata,10.6105656197,76.1952311173
Chromolaena_odorata,12.0560853,75.1982205
Chromolaena_odorata,11.7928308969,75.5087220669
Chromolaena_odorata,19.298784,72.906531
Chromolaena_odorata,10.6353601167,76.0769004375
Chromolaena_odorata,9.7175,76.3177777778
Chromolaena_odorata,15.3925454,73.8481414
Chromolaena_odorata,11.6443903889,76.0558896667
Chromolaena_odorata,8.5457019722,76.9979095278
Chromolaena_odorata,19.5454902649,73.7581558228
Chromolaena_odorata,12.9150945315,77.4696979879
Chromolaena_odorata,8.8418980556,76.6900305833
Chromolaena_odorata,12.0574917309,75.200626571
Chromolaena_odorata,9.7933778611,76.30275725
Chromolaena_odorata,11.0346902657,76.3134387508
Chromolaena_odorata,9.7903210278,76.3045647222
Chromolaena_odorata,9.7907650066,76.304523088
Chromolaena_odorata,12.9724612,74.8878913
Chromolaena_odorata,15.3350132,76.460024
Chromolaena_odorata,10.6142916667,76.1926483333
Chromolaena_odorata,10.03716383,77.01155833
Chromolaena_odorata,13.5801933333,74.9358883333
Chromolaena_odorata,12.6291383333,74.9742166667
Chromolaena_odorata,13.122047321,77.6078760904
Chromolaena_odorata,12.0574917309,75.200626571
Chromolaena_odorata,8.6820278168,77.1349487305
Chromolaena_odorata,8.9750633,77.1494408
Chromolaena_odorata,13.1944273418,75.3341119352
Chromolaena_odorata,14.8478162617,74.1121987263
Chromolaena_odorata,13.3726083066,74.7851891443
Chromolaena_odorata,10.2220468521,77.4882888794
Chromolaena_odorata,12.3709565116,75.5585021898
Chromolaena_odorata,15.5667643908,74.1663619503
Chromolaena_odorata,8.8889551163,76.8672180176
Chromolaena_odorata,12.6312693607,74.9753958473
Chromolaena_odorata,18.88854667,73.12194717
Chromolaena_odorata,18.5453582823,73.8071803004
Chromolaena_odorata,10.3000884525,76.8422647235
Chromolaena_odorata,15.0071363977,74.0334195354
Chromolaena_odorata,9.6018004959,77.1674899556
Chromolaena_odorata,10.3504713569,76.2901446251
Chromolaena_odorata,13.0790139643,77.5766464392
Chromolaena_odorata,13.0575444769,77.6399883427
Chromolaena_odorata,11.0939423333,76.7858782778
Chromolaena_odorata,18.5542194592,73.820958389
Chromolaena_odorata,12.1511433333,75.2100783333
Chromolaena_odorata,18.52244674,73.77349055
Chromolaena_odorata,13.0831942072,77.5749297755
Chromolaena_odorata,17.7770931,73.1187327
Chromolaena_odorata,10.2956969153,76.5164416812
Chromolaena_odorata,10.5334959444,76.8451254722
Chromolaena_odorata,11.9845067992,75.3637221851
Chromolaena_odorata,11.3506364064,76.1081125052
Chromolaena_odorata,12.29645405,76.75049453
Chromolaena_odorata,12.0545254937,75.2007238849
Chromolaena_odorata,15.2499198914,73.9223861694
Chromolaena_odorata,11.5221084,75.8316064
Chromolaena_odorata,12.6592523857,75.4105063114
Chromolaena_odorata,12.8530982,77.73222622
Chromolaena_odorata,13.145729549,77.5140514529
Chromolaena_odorata,13.1471633911,77.4934082031
Chromolaena_odorata,18.701228,73.388553
Chromolaena_odorata,18.5911292,73.91882
Chromolaena_odorata,9.605169,76.864331
Chromolaena_odorata,9.605169,76.864331
Chromolaena_odorata,9.607047,76.870514
Chromolaena_odorata,18.577061,73.796067
Chromolaena_odorata,12.501996,75.261031
