Species,Latitude,Longitude
Lantana_camara,17.13012381,73.87596936
Lantana_camara,10.9202676114,76.7543013766
Lantana_camara,9.1723281109,76.7393216476
Lantana_camara,9.0337619917,76.642002209
Lantana_camara,9.0337619917,76.642002209
Lantana_camara,9.0337619917,76.642002209
Lantana_camara,8.1290297,77.3640257
Lantana_camara,8.1290297,77.3640257
Lantana_camara,16.8470089722,74.592347
Lantana_camara,10.0653866667,76.2595033333
Lantana_camara,19.8745129798,75.3041006997
Lantana_camara,11.0469033891,76.9018775225
Lantana_camara,11.0395716667,76.92756
Lantana_camara,9.4388666667,77.567515
Lantana_camara,11.031055,76.891176
Lantana_camara,10.0509673378,76.3383581283
Lantana_camara,16.6885204167,74.2274780278
Lantana_camara,8.886986,76.6019959722
Lantana_camara,16.806082,74.506628
Lantana_camara,11.031062,76.8911939722
Lantana_camara,9.5036180602,77.4903086736
Lantana_camara,9.170327,76.739243
Lantana_camara,8.1608861111,77.4165916667
Lantana_camara,11.0461977962,76.9236211013
Lantana_camara,11.03254581,76.99680087
Lantana_camara,11.0881059722,76.887049
Lantana_camara,11.0969829444,76.8852996667
Lantana_camara,11.77708,75.5268466667
Lantana_camara,10.9136305556,76.7545111111
Lantana_camara,15.4622361111,74.9706722222
Lantana_camara,16.6456244347,74.4928162944
Lantana_camara,15.49159525,74.9840926944
Lantana_camara,9.4627983333,77.55213
Lantana_camara,16.3632967967,74.1610280424
Lantana_camara,18.5276466667,73.811295
Lantana_camara,9.8068111111,76.3059583333
Lantana_camara,9.719115,76.287537
Lantana_camara,11.0069361111,76.9260083333
Lantana_camara,18.4872391,73.8219445997
Lantana_camara,9.173545,76.738765
Lantana_camara,11.3072867459,76.9102651254
Lantana_camara,11.0419515,76.92879807
Lantana_camara,20.945026679,75.5499991574
Lantana_camara,20.6712722778,77.0007553056
Lantana_camara,15.4352111111,75.0253694444
Lantana_camara,11.04458398,76.85975817
Lantana_camara,15.4310861111,75.0300111111
Lantana_camara,15.4265944444,75.0339138889
Lantana_camara,15.4306472222,75.0285388889
Lantana_camara,16.845005,74.5388209722
Lantana_camara,11.0223317667,76.9365380333
Lantana_camara,16.8476166667,74.660875
Lantana_camara,10.0589865972,76.3285074639
Lantana_camara,10.0589865972,76.3285074639
Lantana_camara,11.0837884489,76.9200696051
Lantana_camara,12.6236558,75.25433987
Lantana_camara,8.1609333333,77.4164777778
Lantana_camara,15.55616281,73.7897552
Lantana_camara,16.21796394,74.082614
Lantana_camara,16.844989,74.6053699722
Lantana_camara,15.437976236,74.9711120775
Lantana_camara,15.4131027778,75.0046138889
Lantana_camara,16.9717166667,74.8644166667
Lantana_camara,9.872716,76.3488269722
Lantana_camara,16.8366669722,74.6344169722
Lantana_camara,10.5347266667,76.23899
Lantana_camara,15.4131027778,75.0046138889
Lantana_camara,11.04560303,76.87568413
Lantana_camara,9.0304992039,76.6361670254
Lantana_camara,16.856161,74.561001
Lantana_camara,21.0480977,75.8511025
Lantana_camara,10.10358381,76.3605701
Lantana_camara,9.8061055556,76.3060111111
Lantana_camara,16.78573455,74.55189145
Lantana_camara,10.81803225,76.5820465
Lantana_camara,9.8061055556,76.3060111111
Lantana_camara,18.5300543,73.81734625
Lantana_camara,16.6918615997,74.2275082997
Lantana_camara,16.6809857803,74.2069601983
Lantana_camara,9.79604993,76.789913401
Lantana_camara,10.0982591685,76.3648925722
Lantana_camara,9.2329812418,76.8792957684
Lantana_camara,10.0982591685,76.3648925722
Lantana_camara,18.4892296997,73.8212388997
Lantana_camara,9.5047139547,77.2180232869
Lantana_camara,11.3699469722,76.934424
Lantana_camara,9.6573716667,76.9392383333
Lantana_camara,10.6013039924,76.2424517423
Lantana_camara,8.4453859722,76.984316
Lantana_camara,8.4426199722,76.9840159722
Lantana_camara,12.9097527778,75.6693555556
Lantana_camara,13.0434028055,77.7449893579
Lantana_camara,15.2442763,73.9389036
Lantana_camara,15.7676483333,73.663605
Lantana_camara,15.7273112214,73.6936742228
Lantana_camara,9.2558769,76.4628435
Lantana_camara,19.84683165,77.91341053
Lantana_camara,20.7786845,73.2558952
Lantana_camara,9.4936952772,77.2175877047
Lantana_camara,9.601606795,77.1671319008
Lantana_camara,18.5545288,73.787806
Lantana_camara,15.0731245833,73.96743625
Lantana_camara,11.2473449997,76.6307702997
Lantana_camara,8.9787120369,76.709672093
Lantana_camara,20.506412956,75.7841331457
Lantana_camara,9.5279209,77.1111435
Lantana_camara,9.5279209,77.1111435
Lantana_camara,13.2469143,77.2212703
Lantana_camara,13.2477081,77.2157353
Lantana_camara,13.1365246279,77.4399529584
Lantana_camara,12.5019963655,75.2610311285
Lantana_camara,18.5748722222,73.7933583333
Lantana_camara,16.6232632313,73.3340291279
Lantana_camara,16.856082,74.561098
Lantana_camara,16.845005,74.5388209722
Lantana_camara,18.5310566667,73.7795716667
Lantana_camara,12.9778746391,74.7954351828
Lantana_camara,9.3053111111,76.6061388889
Lantana_camara,8.51956155,76.89899437
Lantana_camara,15.644283449,73.7177108601
Lantana_camara,8.8710703315,76.6049717367
Lantana_camara,10.0523278333,77.0563805
Lantana_camara,10.0548759,77.068671
Lantana_camara,11.4164752867,77.6757035404
Lantana_camara,17.9281277427,73.6930260812
Lantana_camara,9.2945694444,76.5878611111
Lantana_camara,17.92817134,73.81481437
Lantana_camara,10.3970683333,76.876065
Lantana_camara,19.2239451198,73.0760370286
Lantana_camara,10.962507,76.8057929722
Lantana_camara,9.6215417965,77.1601045132
Lantana_camara,8.8393774353,77.0347216196
Lantana_camara,11.3543157578,77.7350158691
Lantana_camara,8.8431333183,77.0325165242
Lantana_camara,8.8406350873,77.0358469502
Lantana_camara,10.9236326,75.9969701
Lantana_camara,10.9390861111,76.6890416667
Lantana_camara,9.5792111997,76.9831039997
Lantana_camara,13.3917027778,76.1441333333
Lantana_camara,13.3207222222,76.2448333333
Lantana_camara,12.9582111111,77.1219
Lantana_camara,18.5896973,73.7381184997
Lantana_camara,9.7549656651,76.3572415709
Lantana_camara,17.7086116029,73.815100193
Lantana_camara,12.9788533333,77.5921333333
Lantana_camara,18.7601664039,73.4447146207
Lantana_camara,10.2712283333,77.570595
Lantana_camara,10.35049421,76.93578753
Lantana_camara,10.0374265646,77.0468376614
Lantana_camara,13.1211219542,77.6133408397
Lantana_camara,10.0982591685,76.3648925722
Lantana_camara,11.35445357,76.79131434
Lantana_camara,9.6205896,77.162208
Lantana_camara,10.0556308536,76.3321005553
Lantana_camara,8.9952456,76.6105054
Lantana_camara,11.7002402971,76.6311238484
Lantana_camara,13.0549765,78.0438495
Lantana_camara,20.5397996389,75.7255088333
Lantana_camara,12.8334569722,77.7782859722
Lantana_camara,12.9150945315,77.4696979879
Lantana_camara,12.9150945315,77.4696979879
Lantana_camara,12.303025,76.2024611111
Lantana_camara,8.5656329736,77.3858198166
Lantana_camara,12.24971675,75.4516296111
Lantana_camara,12.2314861111,75.6279388889
Lantana_camara,19.2308811951,73.1108583882
Lantana_camara,10.0549887139,76.3282721389
Lantana_camara,10.0549701333,76.3283257
Lantana_camara,10.0548722972,76.3281466667
Lantana_camara,10.0561022806,76.3280232333
Lantana_camara,9.7752345236,76.3345769048
Lantana_camara,9.7929805556,76.3161416667
Lantana_camara,10.0548918972,76.32832915
Lantana_camara,11.9948268,75.3740093
Lantana_camara,10.0982591685,76.3648925722
Lantana_camara,16.3414304,73.4975656
Lantana_camara,12.2165155926,75.16261518
Lantana_camara,11.3496116689,76.7898192723
Lantana_camara,18.54998,73.7612833333
Lantana_camara,10.0600193889,77.0587848889
Lantana_camara,10.3007779722,76.3385042778
Lantana_camara,10.3011614722,76.3360501944
Lantana_camara,10.144065,77.1992383333
Lantana_camara,10.0876133333,77.0705916667
Lantana_camara,10.0874316667,77.07195
Lantana_camara,10.0341583333,76.986325
Lantana_camara,10.130655,76.6874783333
Lantana_camara,10.0578720556,76.3257887139
Lantana_camara,10.0579820013,76.3255888224
Lantana_camara,10.0553112916,76.3282314688
Lantana_camara,10.0551297222,76.3282287866
Lantana_camara,11.5711025766,76.62744995
Lantana_camara,10.1631526,76.6412712
Lantana_camara,10.1631526,76.6412712
Lantana_camara,10.43089,76.8323283333
Lantana_camara,16.7078380287,74.2571432424
Lantana_camara,12.9312875558,77.6267091522
Lantana_camara,13.1111861111,77.5264777778
Lantana_camara,12.9582659115,77.7255356312
Lantana_camara,10.0549927197,76.328224428
Lantana_camara,10.752675,76.652151
Lantana_camara,18.5773194444,73.7843388889
Lantana_camara,12.0022595463,77.1454834566
Lantana_camara,8.498895936,76.9572114717
Lantana_camara,12.2276271161,76.6123883799
Lantana_camara,12.2227233,76.6272876
Lantana_camara,18.5219603637,73.9288954251
Lantana_camara,10.0409138333,77.2850366667
Lantana_camara,10.1631526,76.6412712
Lantana_camara,10.1631526,76.6412712
Lantana_camara,10.1631526,76.6412712
Lantana_camara,12.9206072,77.4415806
Lantana_camara,12.477096,75.709416
Lantana_camara,10.6861533333,76.5280066667
Lantana_camara,13.0697666667,77.5852611111
Lantana_camara,13.0863333333,77.5730633333
Lantana_camara,13.2969083333,77.1638972222
Lantana_camara,18.44188,73.797463
Lantana_camara,15.5774832889,73.7846227179
Lantana_camara,12.4244192352,75.7381853834
Lantana_camara,11.5406322222,76.0201339722
Lantana_camara,10.4448535637,76.2335994614
Lantana_camara,8.4958290525,77.7597154624
Lantana_camara,11.6833722222,75.9750083333
Lantana_camara,9.6208563361,77.161697325
Lantana_camara,10.3028312997,77.0288168
Lantana_camara,13.122734074,74.9926399019
Lantana_camara,12.9607223023,77.5743341959
Lantana_camara,9.5850879914,76.9660585039
Lantana_camara,9.5850879914,76.9660585039
Lantana_camara,9.0304542674,76.6362148509
Lantana_camara,10.236405023,77.4922406596
Lantana_camara,10.0537222222,76.3391944444
Lantana_camara,10.5263310036,76.6432572529
Lantana_camara,10.5298118333,76.6779785
Lantana_camara,11.8072325668,75.8447911218
Lantana_camara,12.2749128333,75.46705625
Lantana_camara,11.366758,75.8391369722
Lantana_camara,10.1298125,76.6870625
Lantana_camara,11.432568,76.857585
Lantana_camara,17.7543506,73.2328563
Lantana_camara,11.1421334997,76.6671726
Lantana_camara,12.2132993036,76.6253000651
Lantana_camara,11.9987747611,77.1398310363
Lantana_camara,11.5543133333,76.0410216667
Lantana_camara,9.8060166667,76.3038416667
Lantana_camara,18.5814325446,73.7818065449
Lantana_camara,11.0168244417,76.9558318332
Lantana_camara,9.8254095219,76.79063458
Lantana_camara,9.7722268025,76.8432662264
Lantana_camara,11.0468302,77.0474673
Lantana_camara,18.6635208478,73.7619870901
Lantana_camara,18.6627481997,73.7621043997
Lantana_camara,19.1461896545,72.9625650868
Lantana_camara,10.1304497222,76.6875166667
Lantana_camara,11.0019488652,76.9693018869
Lantana_camara,11.0078316667,76.92677
Lantana_camara,12.8714176994,77.5240128553
Lantana_camara,21.0460033333,75.8393933333
Lantana_camara,12.8855138889,77.4676055556
Lantana_camara,12.8378402,77.589327
Lantana_camara,18.37692,73.7153866667
Lantana_camara,12.8291777778,77.590775
Lantana_camara,18.4367040112,73.8356670432
Lantana_camara,18.4365390745,73.8354952142
Lantana_camara,18.5490379167,73.8293075556
Lantana_camara,12.8329809,77.5938052997
Lantana_camara,13.0634331004,77.7685757388
Lantana_camara,13.0634219892,77.7685785572
Lantana_camara,18.54975,73.8301
Lantana_camara,18.54855,73.8297633333
Lantana_camara,18.5490682997,73.8298139
Lantana_camara,9.4586535997,77.5535296
Lantana_camara,12.8821638889,77.4651861111
Lantana_camara,13.0683866944,77.5753615833
Lantana_camara,13.0716613889,77.572867
Lantana_camara,11.0454471667,77.0314471667
Lantana_camara,11.0454416667,77.0311888333
Lantana_camara,12.9230515371,77.484651804
Lantana_camara,11.039925,77.0437695
Lantana_camara,11.0400528333,77.0478055
Lantana_camara,10.0168053945,76.2985216454
Lantana_camara,10.0179190407,76.2983271852
Lantana_camara,9.9753755894,77.203939073
Lantana_camara,10.8449302997,76.8423391997
Lantana_camara,12.0502283114,77.7036397532
Lantana_camara,11.685358,76.131995
Lantana_camara,12.82765114,77.5081346
Lantana_camara,12.9206072,77.4415806
Lantana_camara,12.9206072,77.4415806
Lantana_camara,12.9206072,77.4415806
Lantana_camara,12.9206072,77.4415806
Lantana_camara,15.4295627625,74.0124490857
Lantana_camara,10.6275191678,76.3955602795
Lantana_camara,8.6859277239,77.1261936799
Lantana_camara,13.122776,74.993319
Lantana_camara,12.1675908173,76.6061549027
Lantana_camara,10.0179190407,76.2983271852
Lantana_camara,13.122776,74.993319
Lantana_camara,11.6727033333,75.9565733333
Lantana_camara,9.8074600025,76.3061394542
Lantana_camara,9.8074600025,76.3061394542
Lantana_camara,11.6219459,76.0786549
Lantana_camara,12.85863,77.7705133333
Lantana_camara,10.5295419495,76.3504532352
Lantana_camara,12.4582559939,75.7195141912
Lantana_camara,19.1630743,72.8921276
Lantana_camara,12.4555368333,75.7179794167
Lantana_camara,11.5152329,76.039362
Lantana_camara,12.2772733333,75.4775666667
Lantana_camara,15.4286636997,73.8910235997
Lantana_camara,15.4556861111,73.8145805556
Lantana_camara,12.1085611111,75.6269361111
Lantana_camara,15.7795362473,74.4538421631
Lantana_camara,13.5100467595,75.1023298502
Lantana_camara,10.0305328333,76.8766021667
Lantana_camara,9.5803356111,76.9774475
Lantana_camara,9.7964666667,76.3450944444
Lantana_camara,9.5851056257,76.9659823416
Lantana_camara,11.5942916667,76.0694656111
Lantana_camara,9.5879033422,77.1800708771
Lantana_camara,10.0787467778,76.4961471389
Lantana_camara,10.2034862682,77.193132258
Lantana_camara,10.5332865276,76.3433245942
Lantana_camara,11.5517467,76.1049722
Lantana_camara,10.4353246667,76.2399825833
Lantana_camara,9.5451308763,77.3814420775
Lantana_camara,15.3371884717,73.9036486298
Lantana_camara,9.4935666667,77.3592638889
Lantana_camara,15.5993731812,73.838965483
Lantana_camara,9.4940027778,77.3588555556
Lantana_camara,9.5182861111,77.3659583333
Lantana_camara,9.6101722222,77.4164805556
Lantana_camara,9.6166,77.4172694444
Lantana_camara,9.6213527778,77.4070861111
Lantana_camara,9.5026426111,77.1200866667
Lantana_camara,9.4242029167,77.1751556389
Lantana_camara,11.6397883333,76.6909783333
Lantana_camara,8.7542722,77.0225587
Lantana_camara,10.31659905,76.89552367
Lantana_camara,8.9806283333,77.2968
Lantana_camara,10.3523488,76.9356779
Lantana_camara,11.9495490873,78.0471707135
Lantana_camara,10.3602908851,76.9294801354
Lantana_camara,15.4530416667,74.9978916667
Lantana_camara,10.0889333,77.0595248
Lantana_camara,10.4995451185,76.8087401614
Lantana_camara,13.0220941905,77.5700525353
Lantana_camara,18.6833296441,72.993655242
Lantana_camara,9.4257001667,77.1607284444
Lantana_camara,9.4257001667,77.1607284444
Lantana_camara,9.3195571667,77.1421661111
Lantana_camara,9.3173200516,77.0838184655
Lantana_camara,9.8500295561,76.9506491348
Lantana_camara,10.3021426544,76.4273843542
Lantana_camara,9.17622059,76.738814
Lantana_camara,9.7978444444,76.3495416667
Lantana_camara,10.8295805556,76.7371305556
Lantana_camara,10.1499580925,76.368970871
Lantana_camara,14.0576833333,77.6098633333
Lantana_camara,15.1870662752,74.5465187027
Lantana_camara,12.1475861111,75.5212861111
Lantana_camara,12.1475861111,75.5213361111
Lantana_camara,12.1474444444,75.5211277778
Lantana_camara,13.0169513,77.5670914
Lantana_camara,12.0409895716,75.2099819854
Lantana_camara,12.2650933333,75.4619283333
Lantana_camara,12.9013204352,77.535674125
Lantana_camara,12.0128066667,75.59184
Lantana_camara,12.9538542516,77.6427367949
Lantana_camara,15.6816579981,73.7527291826
Lantana_camara,10.7659573817,76.4060470462
Lantana_camara,10.7659573817,76.4060470462
Lantana_camara,11.9956324,77.142764
Lantana_camara,11.9956324,77.142764
Lantana_camara,11.9956324,77.142764
Lantana_camara,15.4373798333,74.9834060556
Lantana_camara,18.69566169,73.4545901
Lantana_camara,16.8101348611,74.10942075
Lantana_camara,13.0341529722,77.5479125833
Lantana_camara,11.5564972222,76.258425
Lantana_camara,10.601907,76.2656649722
Lantana_camara,10.2441194444,77.4963361111
Lantana_camara,19.0111617778,73.0265884167
Lantana_camara,18.7051179409,73.4590215797
Lantana_camara,13.122776,74.993319
Lantana_camara,13.122776,74.993319
Lantana_camara,13.122776,74.993319
Lantana_camara,13.122776,74.993319
Lantana_camara,9.6007621637,76.300884001
Lantana_camara,18.4887323193,73.9042998948
Lantana_camara,11.022712,76.938337
Lantana_camara,11.0228049722,76.9384069722
Lantana_camara,12.8286563,77.5133909
Lantana_camara,9.6885466667,76.8556366667
Lantana_camara,13.0807833333,77.5653444444
Lantana_camara,8.835155,76.9755783333
Lantana_camara,13.070529,77.5838109722
Lantana_camara,13.0701611111,77.5856333333
Lantana_camara,12.9932722222,77.4008
Lantana_camara,17.2727827,77.9412282
Lantana_camara,10.337572,76.93493494
Lantana_camara,13.1720406944,77.5939379722
Lantana_camara,13.1721226944,77.5965060833
Lantana_camara,16.5591926389,73.3347396667
Lantana_camara,18.7054372577,73.4591997442
Lantana_camara,18.5784277778,73.7861111111
Lantana_camara,19.2308979732,73.1119953096
Lantana_camara,9.687707,76.317728
Lantana_camara,9.688234,76.329318
Lantana_camara,11.61878958,76.21102212
Lantana_camara,9.8138076,76.9297354
Lantana_camara,9.731564,76.9781749444
Lantana_camara,9.7315209722,76.978155
Lantana_camara,9.737849,76.986976
Lantana_camara,9.7404209722,76.983427
Lantana_camara,9.6456493767,77.1801170266
Lantana_camara,9.7575291195,76.3561458886
Lantana_camara,9.689545,76.332313
Lantana_camara,9.806772,76.3061009722
Lantana_camara,20.7198815274,77.0124686882
Lantana_camara,15.3172775,75.7138884
Lantana_camara,13.1200779722,77.5358109722
Lantana_camara,13.7006140833,77.6464914167
Lantana_camara,13.6963194167,77.6481569167
Lantana_camara,10.1320589722,76.688372
Lantana_camara,10.1320589722,76.688372
Lantana_camara,10.269473861,77.4740472716
Lantana_camara,13.1083195614,77.5735958712
Lantana_camara,19.497783982,73.0175197307
Lantana_camara,10.9841758454,76.7373360693
Lantana_camara,18.579792,73.789949
Lantana_camara,11.8124719457,77.6543283463
Lantana_camara,15.4584960938,73.8053665161
Lantana_camara,9.8148362323,76.3029482961
Lantana_camara,16.1157709087,73.7065937743
Lantana_camara,12.9077256944,77.5979894722
Lantana_camara,19.906689,75.3158907
Lantana_camara,10.7390149718,76.1557660997
Lantana_camara,19.90948574,75.33064803
Lantana_camara,9.8148359019,76.3030176982
Lantana_camara,12.3292029722,76.7281409722
